frame,phenotype,cell,sample,intesnsity
175,WT,INNOS,50,0.702284392
175,WT,INNOS,51,0.754062215
175,WT,INNOS,52,0.880353501
175,WT,INNOS,53,0.869537606
175,WT,INNOS,54,0.973079783
175,WT,INNOS,55,1.03814335
175,WT,INNOS,56,1.531606795
175,WT,INNOS,57,1.058848161
175,WT,INNOS,58,0.922060355
175,WT,INNOS,59,1.169183453
175,WT,INNOS,60,1.135521231
175,WT,INNOS,61,0.898600108
175,WT,INNOS,62,0.895262948
175,WT,INNOS,63,0.95332567
175,WT,INNOS,64,1.038778469
175,NOS11,cPRC,65,0.526272889
175,NOS11,cPRC,66,0.621725899
175,NOS11,cPRC,67,0.468073438
175,NOS11,cPRC,68,0.849232193
175,NOS11,cPRC,69,0.563702636
175,NOS11,cPRC,70,0.632421467
175,NOS11,cPRC,71,0.681693968
175,NOS11,cPRC,72,0.842698026
175,NOS11,cPRC,73,0.646694875
175,NOS11,cPRC,74,0.722390417
175,NOS11,cPRC,75,0.684283295
175,NOS11,cPRC,76,0.516532083
175,NOS11,cPRC,77,0.749477792
175,NOS11,cPRC,78,0.810313945
175,NOS11,cPRC,79,0.715943779
175,NOS11,cPRC,80,0.785746302
175,NOS11,cPRC,81,0.771635182
175,NOS11,cPRC,82,0.698844975
175,NOS11,INNOS,83,0.878352173
175,NOS11,INNOS,84,0.75606572
175,NOS11,INNOS,85,0.722039402
175,NOS11,INNOS,86,0.907679936
175,NOS11,INNOS,87,0.676323676
175,NOS11,INNOS,88,1.001898199
175,NOS11,INNOS,89,1.127015809
175,NOS11,INNOS,90,0.862869928
175,NOS11,INNOS,91,0.937565922
175,NOS11,INNOS,92,0.99819744
175,NOS11,INNOS,93,0.813007507
175,NOS11,INNOS,94,1.113792065
175,NOS11,INNOS,95,1.035343332
175,NOS11,INNOS,96,1.208769787
175,NOS11,INNOS,97,0.886943109
175,NOS11,INNOS,98,1.032808628
175,NOS11,INNOS,99,1.057385324
175,NOS11,INNOS,100,1.096521032
175,NOS11,INNOS,101,0.978325332
175,NOS11,INNOS,102,1.095527938
175,NOS11,INNOS,103,1.464473307
176,WT,cPRC,2,1.338303834
176,WT,cPRC,3,1.31403181
176,WT,cPRC,4,1.265632738
176,WT,cPRC,5,1.176161323
176,WT,cPRC,6,1.131428239
176,WT,cPRC,7,1.15154775
176,WT,cPRC,8,0.93008612
176,WT,cPRC,9,1.248141257
176,WT,cPRC,10,1.654604329
176,WT,cPRC,11,1.369035575
176,WT,cPRC,12,1.202774298
176,WT,cPRC,13,1.06497292
176,WT,cPRC,14,0.903036067
176,WT,cPRC,15,0.842118949
176,WT,cPRC,16,0.991123088
176,WT,cPRC,17,1.05407143
176,WT,cPRC,18,1.316208378
176,WT,cPRC,19,1.355468569
176,WT,cPRC,20,0.938453479
176,WT,cPRC,21,1.037137668
176,WT,cPRC,22,1.093084198
176,WT,cPRC,23,0.910935847
176,WT,cPRC,24,0.834712057
176,WT,cPRC,25,0.905546156
176,WT,cPRC,26,1.072596246
176,WT,cPRC,27,1.19169571
176,WT,cPRC,28,0.867090376
176,WT,cPRC,29,0.972643765
176,WT,cPRC,30,1.117975674
176,WT,cPRC,31,1.315652837
176,WT,cPRC,32,0.84820596
176,WT,cPRC,33,1.008271313
176,WT,cPRC,34,1.095682873
176,WT,cPRC,35,0.978791612
176,WT,cPRC,36,0.825733973
176,WT,cPRC,37,0.830650549
176,WT,INNOS,38,0.959897792
176,WT,INNOS,39,1.017430343
176,WT,INNOS,40,0.849833422
176,WT,INNOS,41,0.898735318
176,WT,INNOS,42,0.832401061
176,WT,INNOS,43,0.89301315
176,WT,INNOS,44,1.08559499
176,WT,INNOS,45,0.96414839
176,WT,INNOS,46,1.067632126
176,WT,INNOS,47,0.951647274
176,WT,INNOS,48,1.066880825
176,WT,INNOS,49,0.977026015
176,WT,INNOS,50,0.693529234
176,WT,INNOS,51,0.752173705
176,WT,INNOS,52,0.887588618
176,WT,INNOS,53,0.882513474
176,WT,INNOS,54,0.994305747
176,WT,INNOS,55,1.032457931
176,WT,INNOS,56,1.508366877
176,WT,INNOS,57,1.066879029
176,WT,INNOS,58,0.921080863
176,WT,INNOS,59,1.201490676
176,WT,INNOS,60,1.118877406
176,WT,INNOS,61,0.910838515
176,WT,INNOS,62,0.877106462
176,WT,INNOS,63,0.982955446
176,WT,INNOS,64,1.03279561
176,NOS11,cPRC,65,0.521568151
176,NOS11,cPRC,66,0.631036482
176,NOS11,cPRC,67,0.469052159
176,NOS11,cPRC,68,0.853182802
176,NOS11,cPRC,69,0.56269408
176,NOS11,cPRC,70,0.620351421
176,NOS11,cPRC,71,0.684819204
176,NOS11,cPRC,72,0.84184363
176,NOS11,cPRC,73,0.645577199
176,NOS11,cPRC,74,0.718024659
176,NOS11,cPRC,75,0.680688535
176,NOS11,cPRC,76,0.514137606
176,NOS11,cPRC,77,0.741558591
176,NOS11,cPRC,78,0.820470426
176,NOS11,cPRC,79,0.718795076
176,NOS11,cPRC,80,0.795676309
176,NOS11,cPRC,81,0.770167946
176,NOS11,cPRC,82,0.70760346
176,NOS11,INNOS,83,0.900581753
176,NOS11,INNOS,84,0.723842578
176,NOS11,INNOS,85,0.741069496
176,NOS11,INNOS,86,0.915199035
176,NOS11,INNOS,87,0.6724639
176,NOS11,INNOS,88,1.002475911
176,NOS11,INNOS,89,1.111592461
176,NOS11,INNOS,90,0.870158928
176,NOS11,INNOS,91,0.917066449
176,NOS11,INNOS,92,0.995073004
176,NOS11,INNOS,93,0.810594454
176,NOS11,INNOS,94,1.11495897
176,NOS11,INNOS,95,1.034343434
176,NOS11,INNOS,96,1.226760299
176,NOS11,INNOS,97,0.89306778
176,NOS11,INNOS,98,1.057415099
176,NOS11,INNOS,99,1.034860244
176,NOS11,INNOS,100,1.143513423
176,NOS11,INNOS,101,0.987327026
176,NOS11,INNOS,102,1.098874645
176,NOS11,INNOS,103,1.460629357
177,WT,cPRC,2,1.320998606
177,WT,cPRC,3,1.304773033
177,WT,cPRC,4,1.273190014
177,WT,cPRC,5,1.172821342
177,WT,cPRC,6,1.11975323
177,WT,cPRC,7,1.148105317
177,WT,cPRC,8,0.924603713
177,WT,cPRC,9,1.238436286
177,WT,cPRC,10,1.622819974
177,WT,cPRC,11,1.345150529
177,WT,cPRC,12,1.191359364
177,WT,cPRC,13,1.056425406
177,WT,cPRC,14,0.897132898
177,WT,cPRC,15,0.839875427
177,WT,cPRC,16,0.996924784
177,WT,cPRC,17,1.052116409
177,WT,cPRC,18,1.315466975
177,WT,cPRC,19,1.35032291
177,WT,cPRC,20,0.932795474
177,WT,cPRC,21,1.037955777
177,WT,cPRC,22,1.097602361
177,WT,cPRC,23,0.91201789
177,WT,cPRC,24,0.833234002
177,WT,cPRC,25,0.904800468
177,WT,cPRC,26,1.069166064
177,WT,cPRC,27,1.18295821
177,WT,cPRC,28,0.882595335
177,WT,cPRC,29,0.965100038
177,WT,cPRC,30,1.131975657
177,WT,cPRC,31,1.32240069
177,WT,cPRC,32,0.852165687
177,WT,cPRC,33,1.011979143
177,WT,cPRC,34,1.083911016
177,WT,cPRC,35,0.975956901
177,WT,cPRC,36,0.820406134
177,WT,cPRC,37,0.827173147
177,WT,INNOS,38,0.92891696
177,WT,INNOS,39,1.065064705
177,WT,INNOS,40,0.84635106
177,WT,INNOS,41,0.860689717
177,WT,INNOS,42,0.83942651
177,WT,INNOS,43,0.908953688
177,WT,INNOS,44,1.081542429
177,WT,INNOS,45,0.960797371
177,WT,INNOS,46,1.062217809
177,WT,INNOS,47,0.960416392
177,WT,INNOS,48,1.077744995
177,WT,INNOS,49,0.975466342
177,WT,INNOS,50,0.709127503
177,WT,INNOS,51,0.753352826
177,WT,INNOS,52,0.887370108
177,WT,INNOS,53,0.894390855
177,WT,INNOS,54,0.972548603
177,WT,INNOS,55,1.043723157
177,WT,INNOS,56,1.49268373
177,WT,INNOS,57,1.076375492
177,WT,INNOS,58,0.924268101
177,WT,INNOS,59,1.198775318
177,WT,INNOS,60,1.102122458
177,WT,INNOS,61,0.911150865
177,WT,INNOS,62,0.864257597
177,WT,INNOS,63,0.958042651
177,WT,INNOS,64,1.037438749
177,NOS11,cPRC,65,0.533472998
177,NOS11,cPRC,66,0.626245336
177,NOS11,cPRC,67,0.466487234
177,NOS11,cPRC,68,0.847959403
177,NOS11,cPRC,69,0.559686109
177,NOS11,cPRC,70,0.608579696
177,NOS11,cPRC,71,0.680939081
177,NOS11,cPRC,72,0.844655368
177,NOS11,cPRC,73,0.639649529
177,NOS11,cPRC,74,0.709775789
177,NOS11,cPRC,75,0.681466247
177,NOS11,cPRC,76,0.515806098
177,NOS11,cPRC,77,0.751750258
177,NOS11,cPRC,78,0.820982187
177,NOS11,cPRC,79,0.698467009
177,NOS11,cPRC,80,0.789435576
177,NOS11,cPRC,81,0.767233474
177,NOS11,cPRC,82,0.703798993
177,NOS11,INNOS,83,0.896206782
177,NOS11,INNOS,84,0.769996179
177,NOS11,INNOS,85,0.745356138
177,NOS11,INNOS,86,0.916928026
177,NOS11,INNOS,87,0.662519299
177,NOS11,INNOS,88,0.998576351
177,NOS11,INNOS,89,1.052416703
177,NOS11,INNOS,90,0.868682675
177,NOS11,INNOS,91,0.942754585
177,NOS11,INNOS,92,0.991828396
177,NOS11,INNOS,93,0.801976406
177,NOS11,INNOS,94,1.128698336
177,NOS11,INNOS,95,1.034588307
177,NOS11,INNOS,96,1.218140824
177,NOS11,INNOS,97,0.896039379
177,NOS11,INNOS,98,1.041272556
177,NOS11,INNOS,99,1.012524449
177,NOS11,INNOS,100,1.095516103
177,NOS11,INNOS,101,1.004730302
177,NOS11,INNOS,102,1.087601527
177,NOS11,INNOS,103,1.471612071
178,WT,cPRC,2,1.314493305
178,WT,cPRC,3,1.29674231
178,WT,cPRC,4,1.292826091
178,WT,cPRC,5,1.168003124
178,WT,cPRC,6,1.131858922
178,WT,cPRC,7,1.141744883
178,WT,cPRC,8,0.915622219
178,WT,cPRC,9,1.236417709
178,WT,cPRC,10,1.6283446
178,WT,cPRC,11,1.34226573
178,WT,cPRC,12,1.183373809
178,WT,cPRC,13,1.05617594
178,WT,cPRC,14,0.893642005
178,WT,cPRC,15,0.838158014
178,WT,cPRC,16,1.012586193
178,WT,cPRC,17,1.056347915
178,WT,cPRC,18,1.326315445
178,WT,cPRC,19,1.361195001
178,WT,cPRC,20,0.925293378
178,WT,cPRC,21,1.030127445
178,WT,cPRC,22,1.092793028
178,WT,cPRC,23,0.91126046
178,WT,cPRC,24,0.830039494
178,WT,cPRC,25,0.902218623
178,WT,cPRC,26,1.070599942
178,WT,cPRC,27,1.179440409
178,WT,cPRC,28,0.866811007
178,WT,cPRC,29,0.957159935
178,WT,cPRC,30,1.170141269
178,WT,cPRC,31,1.37589798
178,WT,cPRC,32,0.851192648
178,WT,cPRC,33,1.003547395
178,WT,cPRC,34,1.074360263
178,WT,cPRC,35,0.965122664
178,WT,cPRC,36,0.821674667
178,WT,cPRC,37,0.831080648
178,WT,INNOS,38,0.901939524
178,WT,INNOS,39,1.035966966
178,WT,INNOS,40,0.827815024
178,WT,INNOS,41,0.836762895
178,WT,INNOS,42,0.842032416
178,WT,INNOS,43,0.898707833
178,WT,INNOS,44,1.095331661
178,WT,INNOS,45,0.970807467
178,WT,INNOS,46,1.065346498
178,WT,INNOS,47,0.94889396
178,WT,INNOS,48,1.065819225
178,WT,INNOS,49,0.962209121
178,WT,INNOS,50,0.715024655
178,WT,INNOS,51,0.752739299
178,WT,INNOS,52,0.889797999
178,WT,INNOS,53,0.883714943
178,WT,INNOS,54,0.955529587
178,WT,INNOS,55,1.02784623
178,WT,INNOS,56,1.456545404
178,WT,INNOS,57,1.035443492
178,WT,INNOS,58,0.909171473
178,WT,INNOS,59,1.152503394
178,WT,INNOS,60,1.095701992
178,WT,INNOS,61,0.905670557
178,WT,INNOS,62,0.876111283
178,WT,INNOS,63,0.968447756
178,WT,INNOS,64,1.036998293
178,NOS11,cPRC,65,0.540880458
178,NOS11,cPRC,66,0.626897439
178,NOS11,cPRC,67,0.469347463
178,NOS11,cPRC,68,0.853281981
178,NOS11,cPRC,69,0.559146444
178,NOS11,cPRC,70,0.605208675
178,NOS11,cPRC,71,0.680425757
178,NOS11,cPRC,72,0.846768055
178,NOS11,cPRC,73,0.636496088
178,NOS11,cPRC,74,0.702821289
178,NOS11,cPRC,75,0.679375065
178,NOS11,cPRC,76,0.52507833
178,NOS11,cPRC,77,0.742499713
178,NOS11,cPRC,78,0.823363842
178,NOS11,cPRC,79,0.713495019
178,NOS11,cPRC,80,0.800641313
178,NOS11,cPRC,81,0.7682815
178,NOS11,cPRC,82,0.715349245
178,NOS11,INNOS,83,0.892281133
178,NOS11,INNOS,84,0.740017831
178,NOS11,INNOS,85,0.747629357
178,NOS11,INNOS,86,0.899477282
178,NOS11,INNOS,87,0.652688221
178,NOS11,INNOS,88,0.998349392
178,NOS11,INNOS,89,1.044364808
178,NOS11,INNOS,90,0.865614836
178,NOS11,INNOS,91,0.937906162
178,NOS11,INNOS,92,0.969686955
178,NOS11,INNOS,93,0.800482611
178,NOS11,INNOS,94,1.13001581
178,NOS11,INNOS,95,1.033119069
178,NOS11,INNOS,96,1.218493119
178,NOS11,INNOS,97,0.863646675
178,NOS11,INNOS,98,1.019528114
178,NOS11,INNOS,99,1.003817276
178,NOS11,INNOS,100,1.128056659
178,NOS11,INNOS,101,0.983514544
178,NOS11,INNOS,102,1.103728349
178,NOS11,INNOS,103,1.474118995
179,WT,cPRC,2,1.303897549
179,WT,cPRC,3,1.292775326
179,WT,cPRC,4,1.295302383
179,WT,cPRC,5,1.173881211
179,WT,cPRC,6,1.125387033
179,WT,cPRC,7,1.144044321
179,WT,cPRC,8,0.912914951
179,WT,cPRC,9,1.223372388
179,WT,cPRC,10,1.616329603
179,WT,cPRC,11,1.336113314
179,WT,cPRC,12,1.184136671
179,WT,cPRC,13,1.064145741
179,WT,cPRC,14,0.905166734
179,WT,cPRC,15,0.845795664
179,WT,cPRC,16,1.025402235
179,WT,cPRC,17,1.050305718
179,WT,cPRC,18,1.334667132
179,WT,cPRC,19,1.350346141
179,WT,cPRC,20,0.926760268
179,WT,cPRC,21,1.031508474
179,WT,cPRC,22,1.095985863
179,WT,cPRC,23,0.901534096
179,WT,cPRC,24,0.820551331
179,WT,cPRC,25,0.89806522
179,WT,cPRC,26,1.077478847
179,WT,cPRC,27,1.199480473
179,WT,cPRC,28,0.887414443
179,WT,cPRC,29,0.979596074
179,WT,cPRC,30,1.162878884
179,WT,cPRC,31,1.366227049
179,WT,cPRC,32,0.850219609
179,WT,cPRC,33,0.994946299
179,WT,cPRC,34,1.071940428
179,WT,cPRC,35,0.952388726
179,WT,cPRC,36,0.821258588
179,WT,cPRC,37,0.826441063
179,WT,INNOS,38,0.893614279
179,WT,INNOS,39,1.04085518
179,WT,INNOS,40,0.812446017
179,WT,INNOS,41,0.786716333
179,WT,INNOS,42,0.839445601
179,WT,INNOS,43,0.898273299
179,WT,INNOS,44,1.085963404
179,WT,INNOS,45,0.963718772
179,WT,INNOS,46,1.059351406
179,WT,INNOS,47,1.032851189
179,WT,INNOS,48,1.078682513
179,WT,INNOS,49,0.979552686
179,WT,INNOS,50,0.713696287
179,WT,INNOS,51,0.751588937
179,WT,INNOS,52,0.905943479
179,WT,INNOS,53,0.907074937
179,WT,INNOS,54,0.95512589
179,WT,INNOS,55,1.029483208
179,WT,INNOS,56,1.439229387
179,WT,INNOS,57,1.109904736
179,WT,INNOS,58,0.905191312
179,WT,INNOS,59,1.13086365
179,WT,INNOS,60,1.090874295
179,WT,INNOS,61,0.905131045
179,WT,INNOS,62,0.867884471
179,WT,INNOS,63,0.954058982
179,WT,INNOS,64,1.041641432
179,NOS11,cPRC,65,0.547816015
179,NOS11,cPRC,66,0.62013187
179,NOS11,cPRC,67,0.465685695
179,NOS11,cPRC,68,0.85271997
179,NOS11,cPRC,69,0.558810259
179,NOS11,cPRC,70,0.584379941
179,NOS11,cPRC,71,0.683128255
179,NOS11,cPRC,72,0.84560297
179,NOS11,cPRC,73,0.627514769
179,NOS11,cPRC,74,0.699881532
179,NOS11,cPRC,75,0.677715945
179,NOS11,cPRC,76,0.510138319
179,NOS11,cPRC,77,0.754229313
179,NOS11,cPRC,78,0.836374373
179,NOS11,cPRC,79,0.715205797
179,NOS11,cPRC,80,0.803399648
179,NOS11,cPRC,81,0.764456206
179,NOS11,cPRC,82,0.725886797
179,NOS11,INNOS,83,0.873362342
179,NOS11,INNOS,84,0.588549959
179,NOS11,INNOS,85,0.74366746
179,NOS11,INNOS,86,0.896702855
179,NOS11,INNOS,87,0.655049496
179,NOS11,INNOS,88,0.997090804
179,NOS11,INNOS,89,0.990519177
179,NOS11,INNOS,90,0.879131779
179,NOS11,INNOS,91,0.933704195
179,NOS11,INNOS,92,0.970137595
179,NOS11,INNOS,93,0.813696951
179,NOS11,INNOS,94,1.226793646
179,NOS11,INNOS,95,1.021916131
179,NOS11,INNOS,96,1.204096012
179,NOS11,INNOS,97,0.883971509
179,NOS11,INNOS,98,0.995549894
179,NOS11,INNOS,99,0.978799924
179,NOS11,INNOS,100,1.143178447
179,NOS11,INNOS,101,0.989656877
179,NOS11,INNOS,102,1.105607202
179,NOS11,INNOS,103,1.467290612
180,WT,cPRC,2,1.300257678
180,WT,cPRC,3,1.304110629
180,WT,cPRC,4,1.293862465
180,WT,cPRC,5,1.177388539
180,WT,cPRC,6,1.112501455
180,WT,cPRC,7,1.141744883
180,WT,cPRC,8,0.912673635
180,WT,cPRC,9,1.231762771
180,WT,cPRC,10,1.608632051
180,WT,cPRC,11,1.336865276
180,WT,cPRC,12,1.189063779
180,WT,cPRC,13,1.071485311
180,WT,cPRC,14,0.912812693
180,WT,cPRC,15,0.857357966
180,WT,cPRC,16,1.045438694
180,WT,cPRC,17,1.054845566
180,WT,cPRC,18,1.318105497
180,WT,cPRC,19,1.333968313
180,WT,cPRC,20,0.920054484
180,WT,cPRC,21,1.024062927
180,WT,cPRC,22,1.097722846
180,WT,cPRC,23,0.901738482
180,WT,cPRC,24,0.818803093
180,WT,cPRC,25,0.897712421
180,WT,cPRC,26,1.075878096
180,WT,cPRC,27,1.195286798
180,WT,cPRC,28,0.89830109
180,WT,cPRC,29,0.979784824
180,WT,cPRC,30,1.18703605
180,WT,cPRC,31,1.401105815
180,WT,cPRC,32,0.854841543
180,WT,cPRC,33,0.993734124
180,WT,cPRC,34,1.058742387
180,WT,cPRC,35,0.948752579
180,WT,cPRC,36,0.817919808
180,WT,cPRC,37,0.822762338
180,WT,INNOS,38,0.884629383
180,WT,INNOS,39,1.051827935
180,WT,INNOS,40,0.824168141
180,WT,INNOS,41,0.742782901
180,WT,INNOS,42,0.841507417
180,WT,INNOS,43,0.888050314
180,WT,INNOS,44,1.08110384
180,WT,INNOS,45,0.973471097
180,WT,INNOS,46,1.058096184
180,WT,INNOS,47,1.139966432
180,WT,INNOS,48,1.091021894
180,WT,INNOS,49,0.953724499
180,WT,INNOS,50,0.700070444
180,WT,INNOS,51,0.755567272
180,WT,INNOS,52,0.916990386
180,WT,INNOS,53,0.905186914
180,WT,INNOS,54,0.949644109
180,WT,INNOS,55,1.0294128
180,WT,INNOS,56,1.475696818
180,WT,INNOS,57,1.120956526
180,WT,INNOS,58,0.910057681
180,WT,INNOS,59,1.109639522
180,WT,INNOS,60,1.086886197
180,WT,INNOS,61,0.899480365
180,WT,INNOS,62,0.850325092
180,WT,INNOS,63,0.958042651
180,WT,INNOS,64,1.027124741
180,NOS11,cPRC,65,0.555116224
180,NOS11,cPRC,66,0.635936311
180,NOS11,cPRC,67,0.469305277
180,NOS11,cPRC,68,0.848190819
180,NOS11,cPRC,69,0.556996629
180,NOS11,cPRC,70,0.591450136
180,NOS11,cPRC,71,0.673963916
180,NOS11,cPRC,72,0.84546316
180,NOS11,cPRC,73,0.62236548
180,NOS11,cPRC,74,0.700408056
180,NOS11,cPRC,75,0.68500916
180,NOS11,cPRC,76,0.520174746
180,NOS11,cPRC,77,0.772936991
180,NOS11,cPRC,78,0.848144868
180,NOS11,cPRC,79,0.70832914
180,NOS11,cPRC,80,0.799606937
180,NOS11,cPRC,81,0.778971363
180,NOS11,cPRC,82,0.736123276
180,NOS11,INNOS,83,0.881119046
180,NOS11,INNOS,84,0.815178628
180,NOS11,INNOS,85,0.734119939
180,NOS11,INNOS,86,0.898351427
180,NOS11,INNOS,87,0.640813732
180,NOS11,INNOS,88,1.00008253
180,NOS11,INNOS,89,1.013268616
180,NOS11,INNOS,90,0.874172491
180,NOS11,INNOS,91,0.939182063
180,NOS11,INNOS,92,0.962867272
180,NOS11,INNOS,93,0.801823196
180,NOS11,INNOS,94,1.213656553
180,NOS11,INNOS,95,1.040791756
180,NOS11,INNOS,96,1.221405421
180,NOS11,INNOS,97,0.872039742
180,NOS11,INNOS,98,0.965184461
180,NOS11,INNOS,99,0.977569563
180,NOS11,INNOS,100,1.132602766
180,NOS11,INNOS,101,0.988174245
180,NOS11,INNOS,102,1.092650944
180,NOS11,INNOS,103,1.526310763
181,WT,cPRC,2,1.287232994
181,WT,cPRC,3,1.296303188
181,WT,cPRC,4,1.274290588
181,WT,cPRC,5,1.163721812
181,WT,cPRC,6,1.11967175
181,WT,cPRC,7,1.147271603
181,WT,cPRC,8,0.906271209
181,WT,cPRC,9,1.237042677
181,WT,cPRC,10,1.588266205
181,WT,cPRC,11,1.319488119
181,WT,cPRC,12,1.20033174
181,WT,cPRC,13,1.071511571
181,WT,cPRC,14,0.908753268
181,WT,cPRC,15,0.86924077
181,WT,cPRC,16,1.046286756
181,WT,cPRC,17,1.05033196
181,WT,cPRC,18,1.321965154
181,WT,cPRC,19,1.345409562
181,WT,cPRC,20,0.912133277
181,WT,cPRC,21,1.013269886
181,WT,cPRC,22,1.09702002
181,WT,cPRC,23,0.900812734
181,WT,cPRC,24,0.811222098
181,WT,cPRC,25,0.890888973
181,WT,cPRC,26,1.071706253
181,WT,cPRC,27,1.195376372
181,WT,cPRC,28,0.90478768
181,WT,cPRC,29,0.968277337
181,WT,cPRC,30,1.201112211
181,WT,cPRC,31,1.409498519
181,WT,cPRC,32,0.843502939
181,WT,cPRC,33,0.98706716
181,WT,cPRC,34,1.053891026
181,WT,cPRC,35,0.945517149
181,WT,cPRC,36,0.814327322
181,WT,cPRC,37,0.821371377
181,WT,INNOS,38,0.85254155
181,WT,INNOS,39,1.019282719
181,WT,INNOS,40,0.817162286
181,WT,INNOS,41,0.71181171
181,WT,INNOS,42,0.838576965
181,WT,INNOS,43,0.888279017
181,WT,INNOS,44,1.069367204
181,WT,INNOS,45,0.964814298
181,WT,INNOS,46,1.05418064
181,WT,INNOS,47,1.174637449
181,WT,INNOS,48,1.093820658
181,WT,INNOS,49,0.932746896
181,WT,INNOS,50,0.69129516
181,WT,INNOS,51,0.764214159
181,WT,INNOS,52,0.922186074
181,WT,INNOS,53,0.930314785
181,WT,INNOS,54,0.952958674
181,WT,INNOS,55,1.070055622
181,WT,INNOS,56,1.472861447
181,WT,INNOS,57,1.129301449
181,WT,INNOS,58,0.926988915
181,WT,INNOS,59,1.101853648
181,WT,INNOS,60,1.088022126
181,WT,INNOS,61,0.909305165
181,WT,INNOS,62,0.850568358
181,WT,INNOS,63,0.96333439
181,WT,INNOS,64,1.027363321
181,NOS11,cPRC,65,0.552063149
181,NOS11,cPRC,66,0.643734377
181,NOS11,cPRC,67,0.476991613
181,NOS11,cPRC,68,0.83838868
181,NOS11,cPRC,69,0.553909035
181,NOS11,cPRC,70,0.580615137
181,NOS11,cPRC,71,0.680923983
181,NOS11,cPRC,72,0.845416557
181,NOS11,cPRC,73,0.627015807
181,NOS11,cPRC,74,0.691018384
181,NOS11,cPRC,75,0.678977567
181,NOS11,cPRC,76,0.518200576
181,NOS11,cPRC,77,0.771422013
181,NOS11,cPRC,78,0.839858282
181,NOS11,cPRC,79,0.719029888
181,NOS11,cPRC,80,0.792780057
181,NOS11,cPRC,81,0.778263945
181,NOS11,cPRC,82,0.738969783
181,NOS11,INNOS,83,0.899328383
181,NOS11,INNOS,84,0.863529262
181,NOS11,INNOS,85,0.741610738
181,NOS11,INNOS,86,0.88721351
181,NOS11,INNOS,87,0.644877849
181,NOS11,INNOS,88,0.989621805
181,NOS11,INNOS,89,0.961418948
181,NOS11,INNOS,90,0.88549812
181,NOS11,INNOS,91,0.943894389
181,NOS11,INNOS,92,0.938382503
181,NOS11,INNOS,93,0.802397732
181,NOS11,INNOS,94,1.215011669
181,NOS11,INNOS,95,1.019426589
181,NOS11,INNOS,96,1.213373103
181,NOS11,INNOS,97,0.892432629
181,NOS11,INNOS,98,0.954696171
181,NOS11,INNOS,99,1.00403811
181,NOS11,INNOS,100,1.111164282
181,NOS11,INNOS,101,0.977054504
181,NOS11,INNOS,102,1.109462765
181,NOS11,INNOS,103,1.480159488
182,WT,cPRC,2,1.284043707
182,WT,cPRC,3,1.289984296
182,WT,cPRC,4,1.279619201
182,WT,cPRC,5,1.170220481
182,WT,cPRC,6,1.120486556
182,WT,cPRC,7,1.144098109
182,WT,cPRC,8,0.907507956
182,WT,cPRC,9,1.233946569
182,WT,cPRC,10,1.568809294
182,WT,cPRC,11,1.308523147
182,WT,cPRC,12,1.195341643
182,WT,cPRC,13,1.07195142
182,WT,cPRC,14,0.906367559
182,WT,cPRC,15,0.868351828
182,WT,cPRC,16,1.061726242
182,WT,cPRC,17,1.039061065
182,WT,cPRC,18,1.314016878
182,WT,cPRC,19,1.34330716
182,WT,cPRC,20,0.914134535
182,WT,cPRC,21,1.01205398
182,WT,cPRC,22,1.083234603
182,WT,cPRC,23,0.894536886
182,WT,cPRC,24,0.804626473
182,WT,cPRC,25,0.888844344
182,WT,cPRC,26,1.068115378
182,WT,cPRC,27,1.18186704
182,WT,cPRC,28,0.900047143
182,WT,cPRC,29,0.974329936
182,WT,cPRC,30,1.18764548
182,WT,cPRC,31,1.393654443
182,WT,cPRC,32,0.845949051
182,WT,cPRC,33,0.984419983
182,WT,cPRC,34,1.040716365
182,WT,cPRC,35,0.947476217
182,WT,cPRC,36,0.802859781
182,WT,cPRC,37,0.813455713
182,WT,INNOS,38,0.847908832
182,WT,INNOS,39,1.027052407
182,WT,INNOS,40,0.813296042
182,WT,INNOS,41,0.709528673
182,WT,INNOS,42,0.838891965
182,WT,INNOS,43,0.875105775
182,WT,INNOS,44,1.069174225
182,WT,INNOS,45,0.966360922
182,WT,INNOS,46,1.041665886
182,WT,INNOS,47,1.183981745
182,WT,INNOS,48,1.102520267
182,WT,INNOS,49,0.921408073
182,WT,INNOS,50,0.676823991
182,WT,INNOS,51,0.755826104
182,WT,INNOS,52,0.907545887
182,WT,INNOS,53,0.965329031
182,WT,INNOS,54,0.95397854
182,WT,INNOS,55,1.0634197
182,WT,INNOS,56,1.422989291
182,WT,INNOS,57,1.134296439
182,WT,INNOS,58,0.917007416
182,WT,INNOS,59,1.070571611
182,WT,INNOS,60,1.078428467
182,WT,INNOS,61,0.910668143
182,WT,INNOS,62,0.851696227
182,WT,INNOS,63,0.96834866
182,WT,INNOS,64,1.028207528
182,NOS11,cPRC,65,0.553822064
182,NOS11,cPRC,66,0.652438141
182,NOS11,cPRC,67,0.477168796
182,NOS11,cPRC,68,0.840868142
182,NOS11,cPRC,69,0.554174445
182,NOS11,cPRC,70,0.585961039
182,NOS11,cPRC,71,0.680788103
182,NOS11,cPRC,72,0.848740932
182,NOS11,cPRC,73,0.62697589
182,NOS11,cPRC,74,0.69382651
182,NOS11,cPRC,75,0.681881027
182,NOS11,cPRC,76,0.52109178
182,NOS11,cPRC,77,0.757603581
182,NOS11,cPRC,78,0.849719516
182,NOS11,cPRC,79,0.721210292
